286,550,"KRIŽMAN","MARTIN","1:10:16"
287,266,"KOČEVAR","DUŠAN","1:10:20"
288,24,"ÐURIĆ","BOJAN","1:10:27"
288,184,"BUBNIČ","MIHA","1:10:27"
288,611,"ŠTARKEL","MATJAŽ","1:10:27"
291,721,"KOBLIČ","ALEŠ","1:10:33"
291,1407,"BAJEC","KRISTIAN","1:10:33"
293,757,"BRATUSA","ROBERT","1:10:35"
294,1285,"KUSTER","PHILLIP","1:10:38"
294,953,"VUK","OSKAR","1:10:38"
296,1516,"SKODLAR","ERIK","1:10:41"
297,842,"SIMONČIČ","PAVEL","1:10:47"
297,1004,"DROBEŽ","UROŠ","1:10:47"
299,1026,"VENE","OŽBEJ","1:10:49"
300,881,"LENARCIC","PETER","1:10:50"
300,406,"ROT","ŽAN","1:10:50"
302,387,"LEGAT","JURE","1:10:51"
302,1621,"ONUK","BORIS","1:10:51"
304,1199,"MALI","BORUT","1:10:52"
305,386,"FOJKAR","ŽAN","1:10:53"
305,655,"LESKOVAR","ANDREJ","1:10:53"
307,1045,"RAVNIK","TIM","1:11:01"
308,148,"ČAMPA","PETER","1:11:05"
309,952,"VON MEDING","PHILIPP","1:11:07"
310,1363,"PAVLICA","BOSTJAN","1:11:11"
310,1618,"VIDEČNIK","URH","1:11:11"
312,508,"WURZ","FABIAN","1:11:13"
313,1324,"KNAFELC","DAVID","1:11:15"
314,878,"ZAKŠEK","MARKO","1:11:19"
315,390,"ČERNIGOJ","PETER","1:11:26"
316,800,"MURKO","MAKSIMILJAN","1:11:30"
317,844,"ŠKUL","IGOR","1:11:31"
318,1300,"ŽITKO","DAMJAN","1:11:32"
319,1203,"KREK","JON","1:11:34"
320,763,"ZUPANC","MARK","1:11:38"
321,921,"MAKOVEC","ROK","1:11:39"
322,707,"ZABRET","MATIJA","1:11:43"
323,1598,"BLUMAUER","ALEŠ","1:11:46"
324,199,"KRAMAR","MARKO","1:11:47"
325,196,"ROJKO","GREGA","1:11:52"
325,1057,"NABERGOJ","NEJC","1:11:52"
327,504,"KODRIČ","SIMON","1:11:55"
328,633,"KOLARIČ","KRISTJAN","1:12:00"
329,1094,"BARAKONYI","GERGO","1:12:02"
330,1005,"KRAMAR","MIHA","1:12:04"
331,1466,"ŠTORMAN","BOJAN","1:12:09"
332,1392,"KAVČIČ","JULIJAN","1:12:12"
333,901,"OBRUL","MATIC","1:12:13"
334,1441,"STRNAD","BINE","1:12:14"
335,1098,"BENKIČ","UROŠ","1:12:15"
336,476,"ZORJAN","DEJAN","1:12:22"
337,883,"JELEN","UROŠ","1:12:25"
338,22,"TOPLAK","TOMAŽ","1:12:31"
338,1669,"ŠTINJEK","MIRAN","1:12:31"
340,294,"PERČIČ","MATIC","1:12:32"
341,908,"MLAKAR","STAŠ","1:12:38"
342,424,"BEG","SIMON","1:12:39"
343,336,"RIFELJ","BOŠTJAN","1:12:41"
344,1047,"KAMNIKAR","MATEJ","1:12:42"
345,893,"DRAGAN","DAVID","1:12:43"
346,1318,"KEREC","ANEJ","1:12:44"
347,423,"MOHORKO","DARKO","1:12:46"
348,157,"REPOVŽ","MIHA","1:12:48"
349,1492,"RESMAN","URH","1:12:50"
350,1575,"SAJOVIC","DEJAN","1:12:51"
351,1489,"PAVLOVIĆ","MATEJ","1:12:59"
352,687,"CVELBAR","ROK","1:13:04"
353,759,"GRMEK","UROŠ","1:13:07"
354,989,"ALT","ALJOŠA","1:13:08"
355,1323,"KNAFELC","GREGOR","1:13:09"
355,283,"KOTROCZÓ","NÁNDOR","1:13:09"
357,71,"GODAR","MARTIN","1:13:10"
358,833,"ORAŽEM","ŽIGA","1:13:11"
359,1080,"VIDMAR","JURE","1:13:13"
360,1180,"KOTARSCAK","BLAZ","1:13:23"
361,604,"LESKOVAR","ŽAN","1:13:24"
362,1181,"LAZAREVIČ","GREGOR","1:13:27"
362,1118,"POŽUN","PETER","1:13:27"
364,1651,"NEMANIC","SEBASTIJAN","1:13:28"
365,960,"ADAMIČ","LOJZE","1:13:29"
366,719,"MLAKAR","JURE","1:13:35"
367,449,"KASTELIC","MATIJA","1:13:52"
367,99,"VIDERGAR","JANEZ","1:13:52"
367,350,"PINTARIČ","ALEŠ","1:13:52"
370,488,"KROPIVŠEK","ALJAŽ","1:13:54"
371,1699,"HUDOVERNIK","MATEVŽ","1:13:55"
372,531,"GORIČANEC","JANEZ","1:13:57"
373,666,"AHAČIČ","GAŠPER","1:13:58"
373,147,"DECMAN","GASPER","1:13:58"
375,1136,"LEKŠE","MITJA","1:14:01"
376,1296,"JERKIČ","ALEKS","1:14:02"
377,1108,"MAJNIK","MIHA","1:14:03"
378,1279,"KLEMENCIC","IGOR","1:14:04"
379,1347,"HORVAT","BOJAN","1:14:06"
380,39,"BOGATAJ","VID","1:14:07"
381,887,"RAZBORŠEK","MATEJ","1:14:10"
382,1310,"ŠILJEG","UROŠ","1:14:18"
382,479,"POLANŠČEK","JANI","1:14:18"
384,1107,"BEDEK","DREJC","1:14:19"
385,963,"MOROZ","MATEVŽ","1:14:22"
385,1700,"KLEMENC","GREGA","1:14:22"
387,1161,"LOVŠIN","ROK","1:14:26"
387,1348,"KOVIČ","BLAŽ","1:14:26"
389,1593,"PERČIČ","JAKA","1:14:34"
390,27,"MEGLIČ","IZIDOR","1:14:37"
391,745,"VRAČUN","JANI","1:14:38"
392,302,"KOROŠEC","TIM","1:14:47"
393,482,"VERDNIK","DEJAN","1:14:57"
393,1485,"GORINJAC","ZIJAD","1:14:57"
395,224,"GRASIC","STEFAN","1:14:58"
396,327,"DOBRAVC","KLEMEN","1:15:01"
397,774,"BOSNJAK","IVAN","1:15:07"
398,156,"ŠUBER","MATJAŽ","1:15:16"
399,549,"KOROŠEC","PRIMOŽ","1:15:17"
400,1447,"ČEMAŽAR","NIKO","1:15:18"
401,924,"KOLAR","KEVIN","1:15:23"
402,884,"RAK","GAJ","1:15:26"
403,985,"HEMPT","DAMJAN","1:15:28"
404,413,"JURIĆ","ANTE","1:15:31"
405,351,"POVSNAR","DEJAN","1:15:34"
406,610,"KOGOVŠEK","JAKA","1:15:35"
406,1097,"KOSI","PRIMOŽ","1:15:35"
408,914,"ZARNIK","ŽIGA","1:15:36"
409,780,"FILIPIČ","MARKO","1:15:43"
410,814,"MRKŠA","ALEŠ","1:15:46"
411,324,"VAJDIČ","JANEZ","1:15:47"
412,375,"NOVAK","MATIC","1:15:48"
412,603,"KUK","ŽIGA","1:15:48"
